"COD_MUNICIPIO","cep.min","cep.max"
3539509,14750000,14764999
3539509,14750001,14759999
3539509,14760001,14764999
3539608,15260000,15264999
3539608,15260001,15263999
3539707,19990000,19999999
3539806,8550001,8569999
3539905,15160000,15169999
3539905,15160001,15169999
3540002,17580001,17589999
3540101,16660001,16669999
3540200,14180000,14199999
3540200,14180001,14189999
3540259,15718000,15719999
3540259,15718001,15719999
3540309,15560000,15569999
3540309,15560001,15564999
3540408,15670000,15679999
3540408,15670001,15679999
3540507,18260000,18264999
3540507,18260001,18264999
3540606,18540001,18549999
3540606,18540001,18549899
3540705,13660001,13669999
3540754,12525001,12529999
3540804,15105000,15107999
3540804,15105001,15107999
3540853,17790000,17799999
3540853,17790001,17793999
3540903,14850000,14859999
3540903,14850001,14853999
3541000,11700001,11729999
3541059,18660001,18669999
3541109,16670000,16679999
3541208,19300000,19349999
3541208,19300001,19329999
3541307,19470000,19499999
3541307,19470001,19490999
3541406,19000000,19159999
3541406,19000001,19140999
3541505,19400001,19409999
3541505,19400001,19409899
3541604,16370000,16399999
3541604,16370001,16379999
3541604,16380001,16380999
3541653,18255000,18259999
3541653,18255001,18259999
3541703,19780001,19799999
3541703,19780001,19789999
3541802,17590000,17599999
3541802,17590001,17599999
3541901,12800000,12819999
3541901,12800001,12803999
3542008,17670000,17679999
3542008,17670001,17679999
3542107,13370000,13374999
3542107,13370001,13374999
3542206,19600000,19639999
3542206,19600001,19609999
3542206,19610001,19619999
3542305,12170000,12179999
3542305,12170001,12171999
3542404,19570000,19579999
3542404,19570001,19574999
3542503,17190001,17199999
3542602,11900000,11909999
3542701,14430000,14439999
3542701,14430001,14430999
3542800,18380000,18384999
3542800,18380001,18384999
3542909,13580000,13589999
3542909,13580001,13589999
3543006,18430000,18434999
3543006,18430001,18432999
3543006,18433001,18433999
3543006,18434001,18434999
3543105,14445000,14449999
3543105,14445001,14449999
3543204,19930000,19939999
3543204,19930001,19939999
3543238,19380000,19399999
3543238,19380001,19383999
3543253,18315000,18319999
3543253,18315001,18319999
3543303,9400001,9449999
3543402,14000001,14114999
3543402,14000001,14109999
3543600,14490000,14499999
3543600,14490001,14493999
3543709,14830000,14834999
3543709,14830001,14833999
3543709,14834001,14834999
3543808,17740000,17759999
3543808,17740001,17749999
3543907,13500001,13509999
3544004,13390001,13399999
3544103,9450000,9499999
3544202,15495000,15499999
3544202,15495001,15499999
3543501,18470000,18474999
3543501,18470001,18474999
3544251,19270001,19274999
3544301,12580001,12599999
3544301,12580001,12589999
3544400,16750000,16789999
3544400,16750001,16753999
3544509,15790000,15799999
3544509,15790001,15794999
3544608,16440000,16449999
3544608,16440001,16449999
3544707,17710000,17719999
3544707,17710001,17719999
3544806,14980000,14989999
3544806,14980001,14989999
3544905,14660000,14669999
3544905,14660001,14663999
3545001,8970000,8999999
3545100,17720000,17729999
3545100,17720001,17729999
3545159,13440001,13444999
3545209,13320001,13329999
3545308,18160000,18169999
3545308,18160001,18169999
3545407,19920001,19929999
3545506,19250000,19259999
3545506,19250001,19259999
3545605,15950000,15959999
3545605,15950001,15952999
3545605,15953001,15954999
3545605,15955001,15955999
3545704,15750000,15754999
3545704,15750001,15754999
3545803,13450001,13464999
3546009,12380000,12399999
3546009,12380001,12385999
3546108,15785000,15789999
3546108,15785001,15789999
3546207,13625001,13629999
3546256,14250000,14259999
3546256,14250001,14250999
3546306,13650001,13659999
3546405,18900001,18934999
3546405,18900001,18929999
3546504,15970000,15979999
3546504,15970001,15979999
3546603,15775000,15779999
3546603,15775001,15779999
3546702,13510001,13514999
3546801,7500000,7599999
3546900,14825000,14829999
3546900,14825001,14829999
3547007,17370001,17379999
3547106,17940000,17949999
3547106,17940001,17944999
3547502,13670000,13689999
3547502,13670001,13674999
3547502,13675001,13678499
3547403,15780000,15784999
3547403,15780001,15782999
3547403,15783001,15784999
3547601,14270000,14299999
3547601,14270001,14273999
3547650,15768000,15769999
3547650,15768001,15769999
3547205,15765000,15767999
3547205,15765001,15767999
3547304,6500001,6549999
3547700,19360000,19379999
3547700,19360001,19369999
3547809,9000001,9299999
3547908,14390000,14399999
3547908,14390001,14393999
3548005,13830001,13834999
3548054,16130000,16199999
3548054,16190001,16196999
3548104,13995000,13999999
3548104,13997001,13999999
3548203,12450000,12459999
3548203,12450001,12451999
3548302,19190000,19199999
3548302,19190001,19199999
3548401,16240000,16249999
3548401,16240001,16249999
3548500,11000001,11249999
3548500,11000001,11199999
3548609,12490000,12499999
3548609,12490001,12492999
3548708,9600001,9899999
3548807,9500001,9599999
3548906,13560001,13579999
3548906,13560001,13577999
3548906,13578001,13578999
3548906,13579001,13579999
3549003,15710000,15712999
3549003,15710001,15712999
3549102,13870001,13879999
3549201,15640000,15649999
3549201,15640001,15643999
3549250,15315000,15319999
3549250,15315001,15319999
3549300,17970000,17979999
3549300,17970001,17979999
3549409,14600000,14609999
3549409,14600001,14608999
3549508,14440000,14444999
3549508,14440001,14443999
3549607,12830000,12849999
3549607,12830001,12831999
3549706,13720000,13729999
3549706,13720001,13729999
3549805,15000001,15104999
3549904,12200001,12249999
3549953,6890000,6899999
3550001,12140000,12169999
3550001,12140001,12144999
3550100,18650001,18659999
3550100,18650001,18659899
3550209,18230000,18239999
3550209,18230001,18238999
3550209,18239001,18239999
3550308,1000001,5999999
3550308,8000000,8499999
3550407,13520000,13524999
3550407,13520001,13524999
3550506,18940001,18949999
3550506,18940001,18944999
3550605,18130001,18146999
3550704,11600001,11629999
3550803,13790000,13799999
3550803,13790001,13799999
3550902,14200000,14209999
3550902,14200001,14203999
3551009,11300001,11399999
3551108,18225000,18229999
3551108,18225001,18229999
3551207,18840001,18859999
3551207,18840001,18849999
3551306,15180000,15189999
3551306,15180001,15189999
3551405,14230000,14239999
3551405,14230001,14233999
3551603,13930000,13939999
3551603,13930001,13938999
3551504,14150000,14159999
3551504,14150001,14154999
3551702,14160001,14179999
3551801,11910000,11919999
3551900,14735000,14739999
3551900,14735001,14738999
3552007,12690000,12699999
3552007,12690001,12691999
3552106,13960000,13969999
3552106,13960001,13968999
3552205,18000001,18109999
3552304,15360000,15369999
3552304,15360001,15369999
3552403,13170001,13182999
3552551,15380000,15384999
3552551,15380001,15384999
3552502,8600001,8699999
3552601,15880000,15884999
3552601,15880001,15884999
3552700,14910000,14919999
3552700,14910001,14919999
3552809,6750001,6799999
3552908,19590000,19599999
3552908,19590001,19599999
3553005,18890001,18899999
3553104,14725000,14729999
3553104,14725001,14725999
3553203,14720000,14724999
3553203,14720001,14720999
3553302,13710000,13714999
3553302,13710001,13713999
3553401,15170000,15179999
3553401,15170001,15174999
3553401,15175001,15179999
3553500,18180000,18184999
3553500,18180001,18184999
3553609,13760000,13769999
3553609,13760001,13763999
3553658,14765000,14769999
3553658,14765001,14767999
3553708,15900001,15909999
3553807,18740000,18744999
3553807,18740001,18744999
3553856,18425000,18429999
3553856,18425001,18429999
3553906,19210000,19219999
3553906,19210001,19219999
3553955,19820000,19829999
3553955,19820001,19829999
3554003,18270001,18284999
3554003,18270001,18282999
3554102,12000001,12119999
3554201,18830001,18839999
3554300,19280000,19299999
3554300,19280001,19289999
3554409,14745000,14749999
3554409,14745001,14748999
3554508,18530000,18534999
3554508,18530001,18534999
3554607,18860000,18869999
3554607,18860001,18869999
3554656,18265000,18269999
3554656,18265001,18269999
3554706,17360000,17369999
3554706,17360001,17369999
3554755,14935000,14939999
3554755,14935001,14938999
3554805,12120001,12129999
3554904,15770000,15772999
3554904,15770001,15772999
3554953,12930000,12934999
3554953,12930001,12933999
3555000,17600001,17629999
3555000,17600001,17626999
3555109,17930000,17939999
3555109,17930001,17931999
3555109,17932001,17934999
3555109,17935001,17939999
3555208,15280000,15284999
3555208,15280001,15284999
3555307,15755000,15759999
3555307,15755001,15756999
3555307,15757001,15759999
3555356,15225000,15229999
3555356,15225001,15229999
3555406,11680000,11699999
3555406,11680001,11699999
3555505,17440001,17449999
3555604,15890000,15894999
3555604,15890001,15894999
3555703,15250000,15259999
3555703,15250001,15259999
3555802,15760000,15762999
3555802,15760001,15762999
3555901,16650001,16659999
3556008,15850000,15859999
3556008,15850001,15854999
3556008,15855001,15859999
3556107,15520000,15524999
3556107,15520001,15523999
3556206,13270001,13279999
3556305,16880000,16899999
3556305,16880001,16889999
3556354,12935000,12939999
3556354,12935001,12938999
3556404,13880000,13889999
3556404,13880001,13888999
3556453,6730000,6749999
3556453,6730001,6742999
3556503,13220001,13229999
3556602,17560001,17569999
3556701,13280001,13289999
3556800,14740000,14744999
3556800,14740001,14743999
3556909,15920000,15929999
3556909,15920001,15920999
3556958,15713000,15714999
3556958,15713001,15714999
3557006,18110001,18119999
3557105,15500001,15519999
3557105,15500001,15515999
3557154,15265000,15269999
3557154,15265001,15269999
2800100,49920000,49929999
2800209,49790000,49799999
2800308,49000001,49099999
2800308,49000001,49098999
2800407,49220000,49229999
2800506,49580000,49599999
2800605,49140000,49149999
2800605,49140001,49145999
2800670,49360000,49389999
2800704,49995000,49999999
2801009,49520000,49524999
2801108,49880000,49889999
2801207,49820000,49829999
2801306,49700000,49739999
2801405,49550000,49559999
2801504,49740000,49749999
2801603,49930000,49939999
2801702,49270000,49279999
2801900,49660000,49669999
2802007,49650000,49659999
2802106,49200000,49219999
2802205,49670000,49679999
2802304,49514000,49516999
2802403,49830000,49859999
2802502,49750000,49759999
2802601,49860000,49869999
2802700,49990000,49994999
2802809,49250000,49259999
2802908,49500001,49511999
2803005,49290000,49299999
2803104,49870000,49879999
2803203,49120000,49129999
2803302,49960000,49969999
2803401,49950000,49959999
2803500,49400000,49479999
2803500,49400001,49409999
2803609,49170000,49179999
2803708,49565000,49569999
2803807,49940000,49944999
2803906,49570000,49579999
2804003,49770000,49779999
2804102,49560000,49564999
2804201,49690000,49699999
2804300,49780000,49789999
2804409,49980000,49984999
2804458,49540000,49549999
2804508,49680000,49689999
2804607,49600000,49629999
2804706,49890000,49899999
2804805,49150000,49169999
2804805,49150000,49164999
2804904,49970000,49979999
2805000,49512000,49513999
2805109,49350000,49359999
2805208,49517000,49519999
2805307,49190000,49199999
2805406,49810000,49819999
2805505,49490000,49499999
2805604,49800000,49809999
2805703,49900000,49909999
2805802,49320000,49349999
2805901,49130000,49139999
2806008,49530000,49534999
2806107,49760000,49769999
2806206,49390000,49399999
2806305,49230000,49249999
2806503,49640000,49649999
2806404,49985000,49989999
2806602,49180000,49189999
2806701,49100000,49119999
2806701,49100001,49109999
2806800,49525000,49529999
2806909,49945000,49949999
2807006,49535000,49539999
2807105,49480000,49489999
2807204,49630000,49639999
2807303,49910000,49919999
2807402,49300000,49319999
2807501,49280000,49289999
2807600,49260000,49269999
1700251,77693000,77694999
1700301,77908000,77909999
1700350,77455000,77457999
1700400,77310000,77314999
1700707,77480000,77482999
1701002,77890000,77892999
1701051,77905000,77907999
1701101,77620000,77629999
1701309,77845000,77847999
1701903,77690000,77692999
1702000,77475000,77477999
1702109,77800000,77839999
1702109,77800001,77834999
1702158,77855000,77859999
1702208,77950000,77957999
1702307,77780000,77782999
1702406,77330000,77349999
1702554,77960000,77969999
1702703,77325000,77327999
1702901,77930000,77939999
1703008,77870000,77879999
1703057,77783000,77784999
1703073,77765000,77769999
1703107,77665000,77669999
1703206,77755000,77759999
1703305,77714000,77715999
1703602,77735000,77739999
1703701,77560000,77564999
1703800,77995000,77999999
1703826,77915000,77917999
1703842,77777000,77779999
1703867,77453000,77454999
1703883,77840000,77844999
1703891,77985000,77989999
1703909,77680000,77684999
1704105,77723000,77724999
1705102,77378000,77379999
1704600,77575000,77579999
1705508,77760000,77764999
1705508,77760001,77764999
1716703,77725000,77729999
1705557,77350000,77352999
1705607,77305000,77307999
1706001,77750000,77752999
1706100,77490000,77492999
1706258,77463000,77464999
1706506,77910000,77912999
1707009,77300000,77302999
1707108,77670000,77672999
1707207,77685000,77689999
1707306,77485000,77489999
1707405,77993000,77994999
1707553,77555000,77557999
1707652,77465000,77469999
1707702,77795000,77797999
1708205,77470000,77474999
1708304,77695000,77699999
1709005,77770000,77776999
1709302,77700000,77703999
1709302,77700001,77703599
1709500,77400000,77449999
1709500,77400001,77448999
1709807,77553000,77554999
1710508,77720000,77722999
1710706,77920000,77924999
1710904,77718000,77719999
1711100,77740000,77742999
1711506,77450000,77452999
1711803,77753000,77754999
1711902,77493000,77494999
1711951,77613000,77614999
1712009,77645000,77649999
1712157,77328000,77329999
1712405,77630000,77634999
1712454,77903000,77904999
1712504,77675000,77679999
1712702,77593000,77599999
1712801,77918000,77919999
1713205,77650000,77654999
1713304,77660000,77664999
1713601,77585000,77589999
1713700,77673000,77674999
1713957,77850000,77854999
1714203,77370000,77374999
1714302,77895000,77899999
1714880,77790000,77794999
1715002,77495000,77499999
1715101,77610000,77612999
1715150,77353000,77359999
1715259,77318000,77319999
1715507,77558000,77559999
1721000,77000000,77299999
1721000,77000001,77249999
1715705,77798000,77799999
1713809,77913000,77914999
1715754,77365000,77367999
1716109,77540000,77549999
1716109,77600000,77602999
1716109,77540000,77548999
1716208,77360000,77364999
1716307,77785000,77789999
1716505,77710000,77713999
1716604,77460000,77462999
1716653,77730000,77732999
1717008,77380000,77389999
1717206,77888000,77889999
1717503,77570000,77574999
1717800,77315000,77317999
1717909,77590000,77592999
1718006,77395000,77399999
1718204,77500000,77539999
1718204,77500001,77501999
1718204,77502001,77519999
1718303,77970000,77979999
1718402,77745000,77749999
1718451,77603000,77604999
1718501,77733000,77734999
1718550,77893000,77894999
1718659,77303000,77304999
1718709,77655000,77659999
1718758,77635000,77639999
1718808,77980000,77984999
1718840,77478000,77479999
1718865,77848000,77849999
1718881,77716000,77717999
