uf,localidade,faixa_inicio,faixa_fim,situacao,tipo_faixa
PI,Caldeirão Grande do Piauí,64695-000,64699-999,Não codificada por logradouros,Total do município
PI,Campinas do Piauí,64730-000,64739-999,Não codificada por logradouros,Total do município
PI,Campo Alegre do Fidalgo,64767-000,64767-999,Não codificada por logradouros,Total do município
PI,Campo Grande do Piauí,64578-000,64579-999,Não codificada por logradouros,Total do município
PI,Campo Largo do Piauí,64148-000,64149-999,Não codificada por logradouros,Total do município
PI,Campo Maior,64280-000,64282-999,Não codificada por logradouros,Total do município
PI,Canavieira,64833-000,64834-999,Não codificada por logradouros,Total do município
PI,Canto do Buriti,64890-000,64892-999,Não codificada por logradouros,Total do município
PI,Capitão de Campos,64270-000,64274-999,Não codificada por logradouros,Total do município
PI,Capitão Gervásio Oliveira,64763-000,64763-999,Não codificada por logradouros,Total do município
PI,Caracol,64795-000,64797-999,Não codificada por logradouros,Total do município
PI,Caraúbas do Piauí,64233-000,64234-999,Não codificada por logradouros,Total do município
PI,Caridade do Piauí,64590-000,64594-999,Não codificada por logradouros,Total do município
PI,Castelo do Piauí,64340-000,64342-999,Não codificada por logradouros,Total do município
PI,Caxingó,64228-000,64229-999,Não codificada por logradouros,Total do município
PI,Cocal,64235-000,64237-999,Não codificada por logradouros,Total do município
PI,Cocal de Telha,64278-000,64279-999,Não codificada por logradouros,Total do município
PI,Cocal dos Alves,64238-000,64239-999,Não codificada por logradouros,Total do município
PI,Coivaras,64335-000,64339-999,Não codificada por logradouros,Total do município
PI,Colônia do Gurguéia,64885-000,64889-999,Não codificada por logradouros,Total do município
PI,Colônia do Piauí,64516-000,64517-999,Não codificada por logradouros,Total do município
PI,Conceição do Canindé,64740-000,64744-999,Não codificada por logradouros,Total do município
PI,Coronel José Dias,64793-000,64794-999,Não codificada por logradouros,Total do município
PI,Corrente,64980-000,64984-999,Não codificada por logradouros,Total do município
PI,Cristalândia do Piauí,64995-000,64999-999,Não codificada por logradouros,Total do município
PI,Cristino Castro,64920-000,64922-999,Não codificada por logradouros,Total do município
PI,Curimatá,64960-000,64962-999,Não codificada por logradouros,Total do município
PI,Currais,64905-000,64909-999,Não codificada por logradouros,Total do município
PI,Curral Novo do Piauí,64595-000,64599-999,Não codificada por logradouros,Total do município
PI,Curralinhos,64453-000,64454-999,Não codificada por logradouros,Total do município
PI,Demerval Lobão,64390-000,64394-999,Não codificada por logradouros,Total do município
PI,Dirceu Arcoverde,64785-000,64787-999,Não codificada por logradouros,Total do município
PI,Dom Expedito Lopes,64620-000,64624-999,Não codificada por logradouros,Total do município
PI,Dom Inocêncio,64790-000,64792-999,Não codificada por logradouros,Total do município
PI,Domingos Mourão,64250-000,64252-999,Não codificada por logradouros,Total do município
PI,Elesbão Veloso,64325-000,64329-999,Não codificada por logradouros,Total do município
PI,Eliseu Martins,64880-000,64884-999,Não codificada por logradouros,Total do município
PI,Esperantina,64180-000,64189-999,Não codificada por logradouros,Total do município
PI,Fartura do Piauí,64788-000,64789-999,Não codificada por logradouros,Total do município
PI,Flores do Piauí,64815-000,64819-999,Não codificada por logradouros,Total do município
PI,Floresta do Piauí,64563-000,64564-999,Não codificada por logradouros,Total do município
PI,Floriano,64800-001,64814-999,Codificado por logradouros,Total do município
PI,Floriano,64800-001,64809-999,Codificada por logradouros,Exclusiva da sede urbana
PI,Francinópolis,64520-000,64524-999,Não codificada por logradouros,Total do município
PI,Francisco Ayres,64475-000,64479-999,Não codificada por logradouros,Total do município
PI,Francisco Macedo,64683-000,64684-999,Não codificada por logradouros,Total do município
PI,Francisco Santos,64645-000,64649-999,Não codificada por logradouros,Total do município
PI,Fronteiras,64690-000,64694-999,Não codificada por logradouros,Total do município
PI,Geminiano,64613-000,64614-999,Não codificada por logradouros,Total do município
PI,Gilbués,64930-000,64939-999,Não codificada por logradouros,Total do município
PI,Guadalupe,64840-000,64844-999,Não codificada por logradouros,Total do município
PI,Guaribas,64798-000,64799-999,Não codificada por logradouros,Total do município
PI,Hugo Napoleão,64470-000,64474-999,Não codificada por logradouros,Total do município
PI,Ilha Grande,64224-000,64224-999,Não codificada por logradouros,Total do município
PI,Inhuma,64535-000,64539-999,Não codificada por logradouros,Total do município
PI,Ipiranga do Piauí,64540-000,64544-999,Não codificada por logradouros,Total do município
PI,Isaías Coelho,64570-000,64572-999,Não codificada por logradouros,Total do município
PI,Itainópolis,64565-000,64567-999,Não codificada por logradouros,Total do município
PI,Itaueira,64820-000,64824-999,Não codificada por logradouros,Total do município
PI,Jacobina do Piauí,64755-000,64757-999,Não codificada por logradouros,Total do município
PI,Jaicós,64575-000,64577-999,Não codificada por logradouros,Total do município
PI,Jardim do Mulato,64495-000,64499-999,Não codificada por logradouros,Total do município
PI,Jatobá do Piauí,64275-000,64277-999,Não codificada por logradouros,Total do município
PI,Jerumenha,64830-000,64832-999,Não codificada por logradouros,Total do município
PI,João Costa,64765-000,64766-999,Não codificada por logradouros,Total do município
PI,Joaquim Pires,64170-000,64174-999,Não codificada por logradouros,Total do município
PI,Joca Marques,64165-000,64167-999,Não codificada por logradouros,Total do município
PI,José de Freitas,64110-000,64119-999,Não codificada por logradouros,Total do município
PI,Juazeiro do Piauí,64343-000,64344-999,Não codificada por logradouros,Total do município
PI,Júlio Borges,64963-000,64964-999,Não codificada por logradouros,Total do município
PI,Jurema,64782-000,64782-999,Não codificada por logradouros,Total do município
PI,Lagoa Alegre,64138-000,64139-999,Não codificada por logradouros,Total do município
PI,Lagoa de São Francisco,64258-000,64259-999,Não codificada por logradouros,Total do município
PI,Lagoa do Barro do Piauí,64768-000,64769-999,Não codificada por logradouros,Total do município
PI,Lagoa do Piauí,64388-000,64389-999,Não codificada por logradouros,Total do município
PI,Lagoa do Sítio,64308-000,64309-999,Não codificada por logradouros,Total do município
PI,Lagoinha do Piauí,64465-000,64467-999,Não codificada por logradouros,Total do município
PI,Landri Sales,64850-000,64854-999,Não codificada por logradouros,Total do município
PI,Luís Correia,64220-000,64221-999,Não codificada por logradouros,Total do município
PI,Luzilândia,64160-000,64164-999,Não codificada por logradouros,Total do município
PI,Madeiro,64168-000,64169-999,Não codificada por logradouros,Total do município
PI,Manoel Emídio,64875-000,64879-999,Não codificada por logradouros,Total do município
PI,Marcolândia,64685-000,64687-999,Não codificada por logradouros,Total do município
PI,Marcos Parente,64845-000,64849-999,Não codificada por logradouros,Total do município
PI,Massapê do Piauí,64573-000,64574-999,Não codificada por logradouros,Total do município
PI,Matias Olímpio,64150-000,64154-999,Não codificada por logradouros,Total do município
PI,Miguel Alves,64130-000,64137-999,Não codificada por logradouros,Total do município
PI,Miguel Leão,64445-000,64449-999,Não codificada por logradouros,Total do município
PI,Milton Brandão,64253-000,64254-999,Não codificada por logradouros,Total do município
PI,Monsenhor Gil,64450-000,64452-999,Não codificada por logradouros,Total do município
PI,Monsenhor Hipólito,64650-000,64654-999,Não codificada por logradouros,Total do município
PI,Monte Alegre do Piauí,64940-000,64944-999,Não codificada por logradouros,Total do município
PI,Morro Cabeça no Tempo,64968-000,64969-999,Não codificada por logradouros,Total do município
PI,Morro do Chapéu do Piauí,64178-000,64179-999,Não codificada por logradouros,Total do município
PI,Murici dos Portelas,64175-000,64177-999,Não codificada por logradouros,Total do município
PI,Nazaré do Piauí,64825-000,64829-999,Não codificada por logradouros,Total do município
PI,Nazária,64415-000,64419-999,Não codificada por logradouros,Total do município
PI,Nossa Senhora de Nazaré,64288-000,64289-999,Não codificada por logradouros,Total do município
PI,Nossa Senhora dos Remédios,64140-000,64144-999,Não codificada por logradouros,Total do município
PI,Nova Santa Rita,64764-000,64764-999,Não codificada por logradouros,Total do município
PI,Novo Oriente do Piauí,64530-000,64534-999,Não codificada por logradouros,Total do município
PI,Novo Santo Antônio,64365-000,64369-999,Não codificada por logradouros,Total do município
PI,Oeiras,64500-000,64509-999,Não codificada por logradouros,Total do município
PI,Olho D'Água do Piauí,64468-000,64469-999,Não codificada por logradouros,Total do município
PI,Padre Marcos,64680-000,64682-999,Não codificada por logradouros,Total do município
PI,Paes Landim,64710-000,64719-999,Não codificada por logradouros,Total do município
PI,Pajeú do Piauí,64898-000,64899-999,Não codificada por logradouros,Total do município
PI,Palmeira do Piauí,64925-000,64929-999,Não codificada por logradouros,Total do município
PI,Palmeirais,64420-000,64429-999,Não codificada por logradouros,Total do município
PI,Paquetá,64618-000,64619-999,Não codificada por logradouros,Total do município
PI,Parnaguá,64970-000,64974-999,Não codificada por logradouros,Total do município
PI,Parnaíba,64200-001,64219-999,Codificado por logradouros,Total do município
PI,Parnaíba,64200-001,64219-999,Codificada por logradouros,Exclusiva da sede urbana
PI,Passagem Franca do Piauí,64395-000,64399-999,Não codificada por logradouros,Total do município
PI,Patos do Piauí,64580-000,64584-999,Não codificada por logradouros,Total do município
PI,Pau D'Arco do Piauí,64295-000,64299-999,Não codificada por logradouros,Total do município
PI,Paulistana,64750-000,64752-999,Não codificada por logradouros,Total do município
PI,Pavussu,64838-000,64839-999,Não codificada por logradouros,Total do município
PI,Pedro II,64255-000,64257-999,Não codificada por logradouros,Total do município
PI,Pedro Laurentino,64728-000,64729-999,Não codificada por logradouros,Total do município
PI,Picos,64600-001,64609-999,Codificado por logradouros,Total do município
PI,Picos,64600-001,64608-999,Codificada por logradouros,Exclusiva da sede urbana
PI,Pimenteiras,64320-000,64324-999,Não codificada por logradouros,Total do município
PI,Pio IX,64660-000,64669-999,Não codificada por logradouros,Total do município
PI,Piracuruca,64240-000,64242-999,Não codificada por logradouros,Total do município
PI,Piripiri,64260-000,64264-999,Não codificada por logradouros,Total do município
PI,Porto,64145-000,64147-999,Não codificada por logradouros,Total do município
PI,Porto Alegre do Piauí,64858-000,64859-999,Não codificada por logradouros,Total do município
PI,Prata do Piauí,64370-000,64374-999,Não codificada por logradouros,Total do município
PI,Queimada Nova,64758-000,64759-999,Não codificada por logradouros,Total do município
PI,Redenção do Gurguéia,64915-000,64919-999,Não codificada por logradouros,Total do município
PI,Regeneração,64490-000,64494-999,Não codificada por logradouros,Total do município
PI,Riacho Frio,64975-000,64979-999,Não codificada por logradouros,Total do município
PI,Ribeira do Piauí,64725-000,64727-999,Não codificada por logradouros,Total do município
